      Step     Time          Energy          fmax
BFGS:   38 15:41:26     -127.962677        0.349637
BFGS:   39 15:41:26     -127.967285        0.135619
BFGS:   40 15:41:26     -127.970711        0.120124
BFGS:   41 15:41:26     -127.974045        0.156103
BFGS:   42 15:41:26     -127.976952        0.192243
BFGS:   43 15:41:26     -127.979530        0.173769
BFGS:   44 15:41:26     -127.982338        0.119853
BFGS:   45 15:41:26     -127.984818        0.112187
BFGS:   46 15:41:27     -127.986824        0.114444
BFGS:   47 15:41:27     -127.988297        0.101658
BFGS:   48 15:41:27     -127.989929        0.085223
BFGS:   49 15:41:27     -127.992188        0.083169
BFGS:   50 15:41:27     -127.994896        0.136044
BFGS:   51 15:41:27     -127.997444        0.153340
BFGS:   52 15:41:27     -127.999466        0.122721
BFGS:   53 15:41:27     -128.001724        0.112009
BFGS:   54 15:41:27     -128.005112        0.182672
BFGS:   55 15:41:27     -128.010117        0.287209
BFGS:   56 15:41:28     -128.014526        0.237987
BFGS:   57 15:41:28     -128.018005        0.240089
BFGS:   58 15:41:28     -128.020386        0.139258
BFGS:   59 15:41:28     -128.022766        0.173235
BFGS:   60 15:41:28     -128.025284        0.195174
BFGS:   61 15:41:28     -128.028915        0.181095
BFGS:   62 15:41:28     -128.031448        0.112645
BFGS:   63 15:41:28     -128.033142        0.079669
BFGS:   64 15:41:28     -128.033890        0.065537
BFGS:   65 15:41:28     -128.034683        0.055605
BFGS:   66 15:41:29     -128.035858        0.044478
      Step     Time          Energy          fmax
BFGS:    0 15:41:29     -126.972107        1.269846
BFGS:    1 15:41:29     -127.030609        1.031226
BFGS:    2 15:41:29     -127.134094        1.052674
BFGS:    3 15:41:29     -127.196136        1.270130
BFGS:    4 15:41:29     -127.403786        1.301445
BFGS:    5 15:41:29     -127.461166        0.699620
BFGS:    6 15:41:30     -127.511444        0.529815
BFGS:    7 15:41:30     -127.539597        0.686973
BFGS:    8 15:41:30     -127.609428        0.474487
BFGS:    9 15:41:30     -127.636185        0.629996
BFGS:   10 15:41:30     -127.655342        0.521413
BFGS:   11 15:41:30     -127.677765        0.565164
BFGS:   12 15:41:30     -127.696915        0.595815
BFGS:   13 15:41:30     -127.717453        0.636935
BFGS:   14 15:41:30     -127.733917        0.487296
BFGS:   15 15:41:30     -127.751907        0.538337
BFGS:   16 15:41:31     -127.772972        0.499790
BFGS:   17 15:41:31     -127.797928        0.512280
BFGS:   18 15:41:31     -127.819550        0.408706
BFGS:   19 15:41:31     -127.838318        0.746053
BFGS:   20 15:41:31     -127.851303        0.494499
BFGS:   21 15:41:31     -127.871384        0.280648
BFGS:   22 15:41:31     -127.879578        0.239311
BFGS:   23 15:41:31     -127.886024        0.218821
BFGS:   24 15:41:31     -127.899803        0.323588
BFGS:   25 15:41:31     -127.910889        0.355637
BFGS:   26 15:41:32     -127.919380        0.191704
BFGS:   27 15:41:32     -127.925407        0.162218
BFGS:   28 15:41:32     -127.930748        0.276663
BFGS:   29 15:41:32     -127.938797        0.435980
BFGS:   30 15:41:32     -127.947647        0.407262
BFGS:   31 15:41:32     -127.953201        0.215025
BFGS:   32 15:41:32     -127.956131        0.084968
BFGS:   33 15:41:32     -127.958427        0.158036
BFGS:   34 15:41:32     -127.961403        0.237775
BFGS:   35 15:41:32     -127.964828        0.253833
BFGS:   36 15:41:33     -127.967476        0.149472
BFGS:   37 15:41:33     -127.968842        0.076829
BFGS:   38 15:41:33     -127.969841        0.107788
BFGS:   39 15:41:33     -127.971512        0.164215
BFGS:   40 15:41:33     -127.973572        0.161593
BFGS:   41 15:41:33     -127.975372        0.127112
BFGS:   42 15:41:33     -127.976486        0.050247
BFGS:   43 15:41:33     -127.977341        0.075750
BFGS:   44 15:41:33     -127.978584        0.140837
BFGS:   45 15:41:33     -127.980400        0.192557
BFGS:   46 15:41:34     -127.982246        0.158503
BFGS:   47 15:41:34     -127.983391        0.071092
BFGS:   48 15:41:34     -127.984009        0.056299
BFGS:   49 15:41:34     -127.984695        0.100961
BFGS:   50 15:41:34     -127.985771        0.140297
BFGS:   51 15:41:34     -127.987160        0.130438
BFGS:   52 15:41:34     -127.988327        0.084271
BFGS:   53 15:41:34     -127.988968        0.056240
BFGS:   54 15:41:34     -127.989395        0.052144
BFGS:   55 15:41:34     -127.989906        0.068910
BFGS:   56 15:41:34     -127.990555        0.081940
BFGS:   57 15:41:35     -127.991219        0.074607
BFGS:   58 15:41:35     -127.991692        0.038881
      Step     Time          Energy          fmax
BFGS:    0 15:41:35     -127.179138        1.738603
BFGS:    1 15:41:35     -127.272484        1.512804
BFGS:    2 15:41:35     -127.496765        2.024327
BFGS:    3 15:41:35     -127.593323        1.592003
BFGS:    4 15:41:35     -127.786552        0.575577
BFGS:    5 15:41:36     -127.803551        0.437705
BFGS:    6 15:41:36     -127.825157        0.384381
BFGS:    7 15:41:36     -127.853195        0.550291
BFGS:    8 15:41:36     -127.865547        0.389759
BFGS:    9 15:41:36     -127.874893        0.248535
BFGS:   10 15:41:36     -127.882843        0.227720
BFGS:   11 15:41:36     -127.888992        0.244813
BFGS:   12 15:41:36     -127.896378        0.284791
BFGS:   13 15:41:36     -127.905380        0.273519
BFGS:   14 15:41:36     -127.913345        0.223695
BFGS:   15 15:41:37     -127.919151        0.213660
BFGS:   16 15:41:37     -127.924393        0.229511
BFGS:   17 15:41:37     -127.931274        0.264125
BFGS:   18 15:41:37     -127.940247        0.302830
BFGS:   19 15:41:37     -127.947327        0.196432
BFGS:   20 15:41:37     -127.951965        0.157141
BFGS:   21 15:41:37     -127.955399        0.122029
BFGS:   22 15:41:37     -127.958572        0.183932
BFGS:   23 15:41:37     -127.962929        0.212566
BFGS:   24 15:41:37     -127.966568        0.154291
BFGS:   25 15:41:38     -127.968849        0.088131
BFGS:   26 15:41:38     -127.970505        0.098781
BFGS:   27 15:41:38     -127.972412        0.149791
BFGS:   28 15:41:38     -127.975510        0.217860
BFGS:   29 15:41:38     -127.979752        0.224895
BFGS:   30 15:41:38     -127.983749        0.244423
BFGS:   31 15:41:38     -127.986542        0.112886
BFGS:   32 15:41:38     -127.988937        0.135507
BFGS:   33 15:41:38     -127.991226        0.130550
BFGS:   34 15:41:38     -127.994667        0.125399
BFGS:   35 15:41:39     -127.997635        0.137666
BFGS:   36 15:41:39     -127.999786        0.100831
BFGS:   37 15:41:39     -128.001129        0.072710
BFGS:   38 15:41:39     -128.002426        0.083238
BFGS:   39 15:41:39     -128.004166        0.138749
BFGS:   40 15:41:39     -128.006622        0.158272
BFGS:   41 15:41:39     -128.008743        0.110186
BFGS:   42 15:41:39     -128.009995        0.112744
BFGS:   43 15:41:39     -128.010712        0.060741
BFGS:   44 15:41:39     -128.011414        0.091864
BFGS:   45 15:41:40     -128.012558        0.094428
BFGS:   46 15:41:40     -128.013824        0.079644
BFGS:   47 15:41:40     -128.014481        0.042327
      Step     Time          Energy          fmax
BFGS:    0 15:41:41     -131.104965        2.271120
BFGS:    1 15:41:41     -131.212845        1.710021
BFGS:    2 15:41:41     -131.406998        1.135460
BFGS:    3 15:41:41     -131.450302        0.769952
BFGS:    4 15:41:41     -131.488831        0.632326
BFGS:    5 15:41:41     -131.510910        0.613641
BFGS:    6 15:41:41     -131.527847        0.460928
BFGS:    7 15:41:41     -131.538361        0.318140
BFGS:    8 15:41:42     -131.544479        0.241179
BFGS:    9 15:41:42     -131.548538        0.268086
BFGS:   10 15:41:42     -131.553528        0.279747
BFGS:   11 15:41:42     -131.556656        0.155488
BFGS:   12 15:41:42     -131.558487        0.158282
BFGS:   13 15:41:42     -131.559891        0.171806
BFGS:   14 15:41:42     -131.561661        0.154433
BFGS:   15 15:41:42     -131.563721        0.149718
BFGS:   16 15:41:42     -131.566315        0.171019
BFGS:   17 15:41:42     -131.569855        0.219668
BFGS:   18 15:41:43     -131.574036        0.250203
BFGS:   19 15:41:43     -131.578049        0.212304
BFGS:   20 15:41:43     -131.581329        0.102306
BFGS:   21 15:41:43     -131.582596        0.092542
BFGS:   22 15:41:43     -131.583817        0.132161
BFGS:   23 15:41:43     -131.586456        0.196101
BFGS:   24 15:41:43     -131.590576        0.213084
BFGS:   25 15:41:43     -131.594910        0.152983
BFGS:   26 15:41:43     -131.597595        0.162100
BFGS:   27 15:41:43     -131.600922        0.158013
BFGS:   28 15:41:44     -131.605667        0.242590
BFGS:   29 15:41:44     -131.612213        0.456015
BFGS:   30 15:41:44     -131.625305        0.443724
BFGS:   31 15:41:44     -131.647018        0.795828
BFGS:   32 15:41:44     -131.650681        0.626513
BFGS:   33 15:41:44     -131.678436        0.540855
BFGS:   34 15:41:44     -131.699661        0.708809
BFGS:   35 15:41:44     -131.730026        1.437896
BFGS:   36 15:41:44     -131.756775        0.449813
BFGS:   37 15:41:44     -131.788849        0.784560
BFGS:   38 15:41:45     -131.805710        0.307238
BFGS:   39 15:41:45     -131.814667        0.280048
BFGS:   40 15:41:45     -131.828720        0.342383
BFGS:   41 15:41:45     -131.844299        0.337751
BFGS:   42 15:41:45     -131.872620        0.431484
BFGS:   43 15:41:45     -131.890305        0.353077
BFGS:   44 15:41:45     -131.904861        0.224519
BFGS:   45 15:41:45     -131.916351        0.222795
BFGS:   46 15:41:46     -131.930313        0.360680
BFGS:   47 15:41:46     -131.943054        0.420081
BFGS:   48 15:41:46     -131.952957        0.266155
BFGS:   49 15:41:46     -131.961533        0.209695
BFGS:   50 15:41:46     -131.969604        0.246203
BFGS:   51 15:41:46     -131.976807        0.244622
BFGS:   52 15:41:46     -131.985382        0.250866
BFGS:   53 15:41:46     -131.996368        0.271148
BFGS:   54 15:41:46     -132.009186        0.271815
BFGS:   55 15:41:46     -132.021240        0.266193
BFGS:   56 15:41:47     -132.030563        0.239646
BFGS:   57 15:41:47     -132.039169        0.212230
BFGS:   58 15:41:47     -132.049286        0.294045
BFGS:   59 15:41:47     -132.060165        0.273811
BFGS:   60 15:41:47     -132.069702        0.307621
BFGS:   61 15:41:47     -132.075745        0.181018
BFGS:   62 15:41:47     -132.080170        0.126711
BFGS:   63 15:41:47     -132.084549        0.247056
BFGS:   64 15:41:47     -132.091278        0.321840
BFGS:   65 15:41:47     -132.100174        0.309980
BFGS:   66 15:41:48     -132.107620        0.219130
BFGS:   67 15:41:48     -132.111588        0.102525
BFGS:   68 15:41:48     -132.114685        0.188274
BFGS:   69 15:41:48     -132.118454        0.260694
BFGS:   70 15:41:48     -132.124115        0.264862
BFGS:   71 15:41:48     -132.129944        0.172356
BFGS:   72 15:41:48     -132.133636        0.119557
BFGS:   73 15:41:48     -132.135696        0.099215
BFGS:   74 15:41:48     -132.137741        0.109790
BFGS:   75 15:41:48     -132.140686        0.179467
BFGS:   76 15:41:49     -132.143997        0.181702
BFGS:   77 15:41:49     -132.146271        0.111842
BFGS:   78 15:41:49     -132.147339        0.050801
BFGS:   79 15:41:49     -132.148087        0.067372
BFGS:   80 15:41:49     -132.149109        0.131320
BFGS:   81 15:41:49     -132.150391        0.140225
BFGS:   82 15:41:49     -132.151398        0.090833
BFGS:   83 15:41:49     -132.151886        0.030505
      Step     Time          Energy          fmax
BFGS:    0 15:41:50     -131.596848        1.535396
BFGS:    1 15:41:50     -131.683197        1.065208
BFGS:    2 15:41:50     -131.793610        0.806386
BFGS:    3 15:41:50     -131.861694        0.891200
BFGS:    4 15:41:50     -131.902084        0.677269
BFGS:    5 15:41:50     -131.927872        0.595715
BFGS:    6 15:41:50     -131.950302        0.440803
BFGS:    7 15:41:50     -131.962952        0.335636
BFGS:    8 15:41:51     -131.972427        0.323977
BFGS:    9 15:41:51     -131.983521        0.387532
BFGS:   10 15:41:51     -132.000488        0.417404
BFGS:   11 15:41:51     -132.013870        0.304506
BFGS:   12 15:41:51     -132.022339        0.284910
BFGS:   13 15:41:51     -132.032440        0.405091
BFGS:   14 15:41:51     -132.047516        0.707819
BFGS:   15 15:41:52     -132.070404        0.850964
BFGS:   16 15:41:52     -132.100677        0.744537
BFGS:   17 15:41:52     -132.133743        0.832626
BFGS:   18 15:41:52     -132.139404        1.058988
BFGS:   19 15:41:52     -132.152725        1.511585
BFGS:   20 15:41:52     -132.187775        0.562461
BFGS:   21 15:41:52     -132.206818        0.247053
BFGS:   22 15:41:52     -132.222290        0.404585
BFGS:   23 15:41:52     -132.231766        0.257550
BFGS:   24 15:41:52     -132.240646        0.290667
BFGS:   25 15:41:53     -132.245712        0.243668
BFGS:   26 15:41:53     -132.254929        0.266638
BFGS:   27 15:41:53     -132.260773        0.162087
BFGS:   28 15:41:53     -132.263474        0.125362
BFGS:   29 15:41:53     -132.266098        0.179814
BFGS:   30 15:41:53     -132.270065        0.223319
BFGS:   31 15:41:53     -132.274628        0.204358
BFGS:   32 15:41:53     -132.277893        0.136644
BFGS:   33 15:41:53     -132.279892        0.091209
BFGS:   34 15:41:53     -132.281570        0.134820
BFGS:   35 15:41:54     -132.283920        0.180958
BFGS:   36 15:41:54     -132.287064        0.195461
BFGS:   37 15:41:54     -132.289963        0.164404
BFGS:   38 15:41:54     -132.292084        0.103436
BFGS:   39 15:41:54     -132.293854        0.120173
BFGS:   40 15:41:54     -132.296066        0.140226
BFGS:   41 15:41:54     -132.299088        0.219112
BFGS:   42 15:41:54     -132.301727        0.117880
BFGS:   43 15:41:54     -132.303253        0.115059
BFGS:   44 15:41:54     -132.304398        0.112984
BFGS:   45 15:41:55     -132.306091        0.161166
BFGS:   46 15:41:55     -132.308777        0.209825
BFGS:   47 15:41:55     -132.311310        0.163625
BFGS:   48 15:41:55     -132.312698        0.077522
BFGS:   49 15:41:55     -132.313385        0.050041
BFGS:   50 15:41:55     -132.314301        0.112530
BFGS:   51 15:41:55     -132.315689        0.177994
BFGS:   52 15:41:56     -132.317154        0.174252
BFGS:   53 15:41:56     -132.318115        0.101840
BFGS:   54 15:41:56     -132.318756        0.071810
BFGS:   55 15:41:56     -132.319626        0.090150
BFGS:   56 15:41:56     -132.320953        0.122568
BFGS:   57 15:41:56     -132.322357        0.113754
BFGS:   58 15:41:56     -132.323242        0.054101
BFGS:   59 15:41:56     -132.323700        0.046064
      Step     Time          Energy          fmax
BFGS:    0 15:41:57     -131.270370        1.987923
BFGS:    1 15:41:57     -131.365036        1.265763
BFGS:    2 15:41:57     -131.492004        0.948466
BFGS:    3 15:41:57     -131.543243        0.862264
BFGS:    4 15:41:57     -131.576233        0.455342
BFGS:    5 15:41:57     -131.597488        0.585861
BFGS:    6 15:41:57     -131.618973        0.570791
BFGS:    7 15:41:58     -131.633881        0.421996
BFGS:    8 15:41:58     -131.645630        0.296769
BFGS:    9 15:41:58     -131.656723        0.519067
BFGS:   10 15:41:58     -131.680099        0.743944
BFGS:   11 15:41:58     -131.707748        0.564311
BFGS:   12 15:41:58     -131.725021        0.411887
BFGS:   13 15:41:58     -131.742798        0.521705
BFGS:   14 15:41:58     -131.772125        0.760434
BFGS:   15 15:41:58     -131.797089        0.961049
BFGS:   16 15:41:59     -131.815094        0.959466
BFGS:   17 15:41:59     -131.836288        0.449742
